,epoch,low,high,open,close,volume,datetime
99,1609548300,590.9,593.21,593.14,591.27,49.96408231,2021-01-02 00:45:00+00:00
100,1609549200,588.0,592.3,591.2,588.24,207.98088364,2021-01-02 01:00:00+00:00
101,1609550100,588.06,592.91,588.12,591.92,42.05032033,2021-01-02 01:15:00+00:00
102,1609551000,591.6,599.59,591.75,598.79,175.09674459,2021-01-02 01:30:00+00:00
103,1609551900,598.63,600.73,598.63,599.64,80.60956161,2021-01-02 01:45:00+00:00
104,1609552800,599.11,601.74,599.19,600.36,155.63923715,2021-01-02 02:00:00+00:00
105,1609553700,600.1,602.23,600.25,602.23,80.74960725,2021-01-02 02:15:00+00:00
106,1609554600,600.06,602.23,602.23,601.32,13.16116668,2021-01-02 02:30:00+00:00
107,1609555500,598.51,601.16,600.91,598.86,34.33730292,2021-01-02 02:45:00+00:00
108,1609556400,598.62,600.83,598.62,600.83,36.16562952,2021-01-02 03:00:00+00:00
109,1609557300,598.91,600.62,600.61,599.86,27.86945731,2021-01-02 03:15:00+00:00
110,1609558200,597.92,599.92,599.91,598.28,32.62352734,2021-01-02 03:30:00+00:00
111,1609559100,598.31,599.66,598.31,599.54,16.42242901,2021-01-02 03:45:00+00:00
112,1609560000,596.56,599.31,599.01,596.56,12.58633714,2021-01-02 04:00:00+00:00
113,1609560900,596.55,598.24,596.56,597.79,7.00112086,2021-01-02 04:15:00+00:00
114,1609561800,597.25,599.51,597.66,598.58,9.04953566,2021-01-02 04:30:00+00:00
115,1609562700,597.79,598.82,598.31,598.82,13.25594091,2021-01-02 04:45:00+00:00
116,1609563600,598.82,601.5,598.82,600.61,66.87758142,2021-01-02 05:00:00+00:00
117,1609564500,599.65,600.96,600.96,600.65,27.18633986,2021-01-02 05:15:00+00:00
118,1609565400,599.89,601.02,599.89,600.48,17.98171292,2021-01-02 05:30:00+00:00
119,1609566300,599.51,600.66,600.05,600.66,32.43577388,2021-01-02 05:45:00+00:00
120,1609567200,599.78,601.6,600.91,601.22,26.92238559,2021-01-02 06:00:00+00:00
121,1609568100,599.8,601.11,600.83,600.53,31.36081932,2021-01-02 06:15:00+00:00
122,1609569000,600.41,603.0,600.71,603.0,225.48356743,2021-01-02 06:30:00+00:00
123,1609569900,602.09,606.7,603.0,605.02,378.66792132,2021-01-02 06:45:00+00:00
124,1609570800,602.52,604.78,604.4,603.56,75.64539484,2021-01-02 07:00:00+00:00
125,1609571700,601.29,603.61,603.61,602.72,166.7597935,2021-01-02 07:15:00+00:00
126,1609572600,601.47,603.2,603.14,602.08,128.16396772,2021-01-02 07:30:00+00:00
127,1609573500,601.51,603.0,602.0,603.0,149.58282752,2021-01-02 07:45:00+00:00
128,1609574400,599.0,604.73,603.58,599.52,251.32543217,2021-01-02 08:00:00+00:00
129,1609575300,597.3,600.31,599.51,599.48,232.17187539,2021-01-02 08:15:00+00:00
130,1609576200,598.7,601.82,599.82,601.81,132.82851594,2021-01-02 08:30:00+00:00
131,1609577100,600.51,601.79,601.77,601.67,93.39761307,2021-01-02 08:45:00+00:00
132,1609578000,599.27,602.25,601.23,600.76,199.18132587,2021-01-02 09:00:00+00:00
133,1609578900,598.79,602.08,600.75,599.21,132.75815448,2021-01-02 09:15:00+00:00
134,1609579800,598.06,600.42,598.49,599.97,119.2116649,2021-01-02 09:30:00+00:00
135,1609580700,593.74,600.77,599.97,595.09,489.695586,2021-01-02 09:45:00+00:00
136,1609581600,593.2,597.87,594.63,596.33,382.4966837,2021-01-02 10:00:00+00:00
137,1609582500,596.35,601.38,596.6,600.57,195.70952144,2021-01-02 10:15:00+00:00
138,1609583400,598.77,601.79,600.59,599.29,201.40989175,2021-01-02 10:30:00+00:00
139,1609584300,597.04,599.64,599.3,597.14,130.25245841,2021-01-02 10:45:00+00:00
140,1609585200,597.0,599.36,597.41,598.76,193.30727919,2021-01-02 11:00:00+00:00
141,1609586100,596.52,598.99,598.5,597.19,116.06798305,2021-01-02 11:15:00+00:00
142,1609587000,596.5,598.16,597.19,597.65,170.5412647,2021-01-02 11:30:00+00:00
143,1609587900,597.6,599.23,597.62,598.86,308.46145032,2021-01-02 11:45:00+00:00
144,1609588800,597.45,599.17,598.34,597.93,247.30724182,2021-01-02 12:00:00+00:00
145,1609589700,597.26,608.0,597.84,605.22,1445.4988256,2021-01-02 12:15:00+00:00
146,1609590600,602.71,613.0,605.29,613.0,1753.71857049,2021-01-02 12:30:00+00:00
147,1609591500,610.5,617.5,612.99,615.21,2609.92266032,2021-01-02 12:45:00+00:00
148,1609592400,612.41,622.97,615.97,621.12,1567.76557981,2021-01-02 13:00:00+00:00
149,1609593300,620.15,628.0,621.14,624.9,1566.61435129,2021-01-02 13:15:00+00:00
150,1609594200,623.1,630.0,624.9,628.48,1197.6817318,2021-01-02 13:30:00+00:00
151,1609595100,623.58,629.04,627.84,627.0,2564.05089458,2021-01-02 13:45:00+00:00
152,1609596000,622.44,627.93,627.0,623.78,1455.06365185,2021-01-02 14:00:00+00:00
153,1609596900,614.0,623.5,623.5,614.54,1856.20647576,2021-01-02 14:15:00+00:00
154,1609597800,614.0,619.24,614.01,618.67,682.76349351,2021-01-02 14:30:00+00:00
155,1609598700,616.91,621.29,618.9,620.89,392.5199884,2021-01-02 14:45:00+00:00
156,1609599600,620.37,622.98,620.6,621.63,411.24228739,2021-01-02 15:00:00+00:00
157,1609600500,621.54,625.0,621.66,623.5,382.45028952,2021-01-02 15:15:00+00:00
158,1609601400,622.97,628.97,623.51,627.03,591.59204359,2021-01-02 15:30:00+00:00
159,1609602300,623.7,628.94,626.71,628.61,475.24131622,2021-01-02 15:45:00+00:00
160,1609603200,626.09,634.05,628.93,627.14,2370.68035983,2021-01-02 16:00:00+00:00
161,1609604100,626.08,630.99,626.64,628.71,695.91753641,2021-01-02 16:15:00+00:00
162,1609605000,628.26,636.79,628.68,630.63,1299.67334287,2021-01-02 16:30:00+00:00
163,1609605900,627.24,636.4,632.35,634.18,1735.78120695,2021-01-02 16:45:00+00:00
164,1609606800,631.11,636.8,635.1,631.99,1345.8089677,2021-01-02 17:00:00+00:00
165,1609607700,631.37,634.23,632.05,632.97,548.67240323,2021-01-02 17:15:00+00:00
166,1609608600,631.0,635.93,632.88,634.1,696.48964991,2021-01-02 17:30:00+00:00
167,1609609500,633.19,636.76,634.68,633.71,681.05647166,2021-01-02 17:45:00+00:00
168,1609610400,628.76,635.6,633.73,631.66,777.35364917,2021-01-02 18:00:00+00:00
169,1609611300,631.0,634.0,631.5,631.99,748.15846556,2021-01-02 18:15:00+00:00
170,1609612200,630.83,634.99,632.57,634.24,502.74189888,2021-01-02 18:30:00+00:00
171,1609613100,631.02,636.89,634.74,632.7,920.80748899,2021-01-02 18:45:00+00:00
172,1609614000,630.05,635.6,632.7,634.83,679.24319246,2021-01-02 19:00:00+00:00
173,1609614900,633.71,636.46,635.06,636.1,516.19946345,2021-01-02 19:15:00+00:00
174,1609615800,635.72,639.44,635.8,638.25,1186.29898926,2021-01-02 19:30:00+00:00
175,1609616700,637.0,639.75,638.25,637.83,608.8476215,2021-01-02 19:45:00+00:00
176,1609617600,628.25,638.79,637.78,633.0,1900.43904149,2021-01-02 20:00:00+00:00
177,1609618500,617.0,633.74,632.72,617.38,2552.86536635,2021-01-02 20:15:00+00:00
178,1609619400,597.26,619.47,617.35,602.82,3000.99293847,2021-01-02 20:30:00+00:00
179,1609620300,557.3,617.15,603.7,565.0,5513.11477838,2021-01-02 20:45:00+00:00
180,1609621200,560.0,614.96,565.01,595.75,5170.40486217,2021-01-02 21:00:00+00:00
181,1609622100,588.05,609.34,594.55,607.19,2730.89783434,2021-01-02 21:15:00+00:00
182,1609623000,606.16,617.99,607.18,616.37,1716.9898607,2021-01-02 21:30:00+00:00
183,1609623900,614.69,624.49,616.39,624.45,1052.4119106,2021-01-02 21:45:00+00:00
184,1609624800,621.34,624.5,623.9,624.5,845.55447445,2021-01-02 22:00:00+00:00
185,1609625700,623.96,626.82,624.37,625.04,577.00745792,2021-01-02 22:15:00+00:00
186,1609626600,625.03,628.7,625.42,628.16,772.39484359,2021-01-02 22:30:00+00:00
187,1609627500,625.69,628.16,627.79,627.09,359.27845559,2021-01-02 22:45:00+00:00
188,1609628400,618.83,627.08,627.08,620.64,603.57941246,2021-01-02 23:00:00+00:00
189,1609629300,620.03,627.67,620.5,627.37,691.13732615,2021-01-02 23:15:00+00:00
190,1609630200,623.82,627.96,627.31,623.99,678.29008182,2021-01-02 23:30:00+00:00
191,1609631100,622.88,626.0,624.61,623.2,376.43099523,2021-01-02 23:45:00+00:00
192,1609632000,621.06,627.0,623.99,622.56,417.34108639,2021-01-03 00:00:00+00:00
193,1609632900,619.85,622.33,622.22,622.09,225.85102804,2021-01-03 00:15:00+00:00
194,1609633800,621.74,624.9,621.75,624.08,234.06740868,2021-01-03 00:30:00+00:00
195,1609634700,622.91,625.45,623.92,623.43,175.27445896,2021-01-03 00:45:00+00:00
196,1609635600,621.42,625.45,623.42,623.23,501.21518491,2021-01-03 01:00:00+00:00
197,1609636500,623.06,624.55,623.06,623.99,85.0108345,2021-01-03 01:15:00+00:00
198,1609637400,622.13,624.81,624.22,623.55,149.31986467,2021-01-03 01:30:00+00:00
199,1609638300,622.44,625.45,623.5,623.93,91.91169171,2021-01-03 01:45:00+00:00
200,1609639200,623.06,625.36,623.65,624.12,56.03716405,2021-01-03 02:00:00+00:00
201,1609640100,623.21,624.74,623.74,624.4,45.90064844,2021-01-03 02:15:00+00:00
202,1609641000,622.83,624.39,624.39,624.0,127.35339164,2021-01-03 02:30:00+00:00
203,1609641900,624.19,626.78,624.36,624.99,101.25451762,2021-01-03 02:45:00+00:00
204,1609642800,621.0,624.92,624.87,621.52,65.03591855,2021-01-03 03:00:00+00:00
205,1609643700,620.52,622.11,621.0,620.52,55.1763391,2021-01-03 03:15:00+00:00
206,1609644600,618.14,620.59,620.52,619.02,185.33176927,2021-01-03 03:30:00+00:00
207,1609645500,616.38,619.57,618.76,617.17,83.47972639,2021-01-03 03:45:00+00:00
208,1609646400,616.34,618.45,617.01,617.31,34.80613891,2021-01-03 04:00:00+00:00
209,1609647300,613.08,617.3,617.3,615.36,73.29073185,2021-01-03 04:15:00+00:00
210,1609648200,614.28,615.87,615.34,615.18,65.05567538,2021-01-03 04:30:00+00:00
211,1609649100,615.16,618.64,615.16,617.9,148.0564124,2021-01-03 04:45:00+00:00
212,1609650000,616.27,619.8,617.91,616.45,342.49997416,2021-01-03 05:00:00+00:00
213,1609650900,614.13,622.0,616.51,618.73,299.85843339,2021-01-03 05:15:00+00:00
214,1609651800,617.71,621.84,618.9,620.03,309.74993321,2021-01-03 05:30:00+00:00
215,1609652700,619.21,621.93,619.52,621.19,229.11435246,2021-01-03 05:45:00+00:00
216,1609653600,619.77,628.01,620.96,628.01,446.91054544,2021-01-03 06:00:00+00:00
217,1609654500,627.63,631.75,628.01,629.07,530.65522868,2021-01-03 06:15:00+00:00
218,1609655400,627.85,632.19,629.51,630.79,190.35462691,2021-01-03 06:30:00+00:00
219,1609656300,630.0,633.22,630.77,633.2,121.50320781,2021-01-03 06:45:00+00:00
220,1609657200,630.59,633.04,633.03,632.83,191.07712271,2021-01-03 07:00:00+00:00
221,1609658100,630.0,633.85,632.52,630.43,483.33020317,2021-01-03 07:15:00+00:00
222,1609659000,625.42,631.21,630.43,628.6,594.6034447,2021-01-03 07:30:00+00:00
223,1609659900,622.96,628.55,627.92,623.84,693.80698409,2021-01-03 07:45:00+00:00
224,1609660800,621.2,631.09,623.16,623.44,429.94626379,2021-01-03 08:00:00+00:00
225,1609661700,623.32,632.5,623.48,630.76,506.89170604,2021-01-03 08:15:00+00:00
226,1609662600,630.14,638.72,630.31,638.2,787.32776221,2021-01-03 08:30:00+00:00
227,1609663500,636.1,645.0,638.1,643.38,1237.71146426,2021-01-03 08:45:00+00:00
228,1609664400,641.54,648.67,643.38,644.97,1063.92848254,2021-01-03 09:00:00+00:00
229,1609665300,640.51,646.57,644.89,642.42,723.64197557,2021-01-03 09:15:00+00:00
230,1609666200,640.38,646.61,642.4,642.34,903.36612664,2021-01-03 09:30:00+00:00
231,1609667100,641.85,645.0,642.35,643.91,665.62023184,2021-01-03 09:45:00+00:00
232,1609668000,643.32,650.0,643.33,649.04,1480.07637188,2021-01-03 10:00:00+00:00
233,1609668900,644.0,649.94,649.03,648.43,798.42186213,2021-01-03 10:15:00+00:00
234,1609669800,645.84,650.98,648.02,650.36,810.43906102,2021-01-03 10:30:00+00:00
235,1609670700,649.83,654.19,650.36,651.45,744.67503532,2021-01-03 10:45:00+00:00
236,1609671600,650.37,659.2,651.48,652.56,904.46430769,2021-01-03 11:00:00+00:00
237,1609672500,650.0,654.56,652.55,650.19,528.62077297,2021-01-03 11:15:00+00:00
238,1609673400,650.03,654.99,650.21,652.99,549.59966439,2021-01-03 11:30:00+00:00
239,1609674300,650.19,654.0,652.54,652.88,552.20312459,2021-01-03 11:45:00+00:00
240,1609675200,649.26,654.65,652.6,653.77,685.3928107,2021-01-03 12:00:00+00:00
241,1609676100,651.09,655.0,653.34,654.61,609.22899169,2021-01-03 12:15:00+00:00
242,1609677000,651.14,656.87,655.0,654.06,451.65577469,2021-01-03 12:30:00+00:00
243,1609677900,652.55,656.44,653.63,655.49,505.45782833,2021-01-03 12:45:00+00:00
244,1609678800,655.23,659.77,655.42,659.45,612.72408626,2021-01-03 13:00:00+00:00
245,1609679700,658.2,670.0,659.45,668.55,1194.36646294,2021-01-03 13:15:00+00:00
246,1609680600,665.5,693.96,669.09,686.64,2602.02679484,2021-01-03 13:30:00+00:00
247,1609681500,681.93,695.0,686.71,686.27,2379.80738837,2021-01-03 13:45:00+00:00
248,1609682400,667.38,688.29,686.11,686.6,2458.79066635,2021-01-03 14:00:00+00:00
249,1609683300,682.2,707.99,686.76,706.41,3101.61794559,2021-01-03 14:15:00+00:00
250,1609684200,700.03,720.0,706.39,709.85,4990.5932237,2021-01-03 14:30:00+00:00
251,1609685100,667.0,711.07,709.85,703.0,4220.22310966,2021-01-03 14:45:00+00:00
252,1609686000,685.0,706.99,703.0,697.98,3223.18213072,2021-01-03 15:00:00+00:00
253,1609686900,685.0,703.0,697.96,686.73,2781.45486526,2021-01-03 15:15:00+00:00
254,1609687800,679.88,696.85,686.78,694.47,2510.50315615,2021-01-03 15:30:00+00:00
255,1609688700,693.99,710.31,694.47,709.39,2145.59909557,2021-01-03 15:45:00+00:00
256,1609689600,708.73,743.75,709.99,732.0,4404.85034572,2021-01-03 16:00:00+00:00
257,1609690500,714.5,740.0,732.0,735.03,2874.52605766,2021-01-03 16:15:00+00:00
258,1609691400,720.0,740.0,736.78,736.84,2721.87078493,2021-01-03 16:30:00+00:00
259,1609692300,705.03,738.08,738.08,709.36,2943.85298466,2021-01-03 16:45:00+00:00
260,1609693200,691.1,736.85,709.37,707.91,3981.34198781,2021-01-03 17:00:00+00:00
261,1609694100,702.3,732.47,703.3,726.21,2215.91733515,2021-01-03 17:15:00+00:00
262,1609695000,715.01,734.0,726.22,721.99,1753.34751871,2021-01-03 17:30:00+00:00
263,1609695900,710.01,723.16,722.0,719.98,1720.56464542,2021-01-03 17:45:00+00:00
264,1609696800,705.0,722.62,719.97,717.23,1343.6591861,2021-01-03 18:00:00+00:00
265,1609697700,701.04,717.69,717.31,706.0,2105.27326889,2021-01-03 18:15:00+00:00
266,1609698600,690.0,710.0,701.79,703.38,2801.74968497,2021-01-03 18:30:00+00:00
267,1609699500,690.0,706.97,701.52,690.96,1551.310319,2021-01-03 18:45:00+00:00
268,1609700400,685.0,710.0,690.0,702.37,1706.63057442,2021-01-03 19:00:00+00:00
269,1609701300,699.9,710.0,702.45,702.94,1651.7567441,2021-01-03 19:15:00+00:00
270,1609702200,700.02,709.91,703.46,702.29,1759.01806457,2021-01-03 19:30:00+00:00
271,1609703100,702.37,715.95,702.9,715.21,1272.54555095,2021-01-03 19:45:00+00:00
272,1609704000,715.07,738.0,715.58,736.9,2273.53806818,2021-01-03 20:00:00+00:00
273,1609704900,733.01,747.0,736.67,746.59,2686.23511162,2021-01-03 20:15:00+00:00
274,1609705800,733.78,747.0,745.97,737.87,1846.34881969,2021-01-03 20:30:00+00:00
275,1609706700,719.69,739.0,738.11,734.0,1937.21680913,2021-01-03 20:45:00+00:00
276,1609707600,720.0,736.78,733.18,727.49,1098.85544841,2021-01-03 21:00:00+00:00
277,1609708500,721.0,737.14,727.23,735.83,819.57402688,2021-01-03 21:15:00+00:00
278,1609709400,730.5,739.0,735.64,735.66,890.23358451,2021-01-03 21:30:00+00:00
279,1609710300,734.1,740.11,736.58,736.83,944.39104161,2021-01-03 21:45:00+00:00
280,1609711200,732.12,738.2,736.83,738.2,1096.55423295,2021-01-03 22:00:00+00:00
281,1609712100,737.28,749.99,738.18,748.58,1213.436207,2021-01-03 22:15:00+00:00
282,1609713000,742.0,761.96,749.99,761.0,2886.77860597,2021-01-03 22:30:00+00:00
283,1609713900,755.78,769.0,761.96,764.36,2485.66927259,2021-01-03 22:45:00+00:00
284,1609714800,760.98,772.0,764.36,770.87,1946.03307109,2021-01-03 23:00:00+00:00
285,1609715700,761.29,771.92,770.2,767.42,1849.03560286,2021-01-03 23:15:00+00:00
286,1609716600,767.01,785.0,767.18,781.59,2106.32365867,2021-01-03 23:30:00+00:00
287,1609717500,741.32,782.78,780.5,759.24,2858.57318487,2021-01-03 23:45:00+00:00
288,1609718400,747.9,778.86,759.25,755.99,1450.4805632,2021-01-04 00:00:00+00:00
289,1609719300,746.51,773.05,756.2,749.97,1138.79566988,2021-01-04 00:15:00+00:00
290,1609720200,740.0,755.44,750.2,750.94,1297.74300447,2021-01-04 00:30:00+00:00
291,1609721100,749.58,761.45,750.71,757.77,607.72476857,2021-01-04 00:45:00+00:00
292,1609722000,751.65,759.53,757.18,753.03,429.3356394,2021-01-04 01:00:00+00:00
293,1609722900,745.0,755.37,752.55,746.64,490.55306251,2021-01-04 01:15:00+00:00
294,1609723800,738.67,750.61,745.44,739.76,708.6501655,2021-01-04 01:30:00+00:00
295,1609724700,738.81,749.55,739.76,747.0,324.06509707,2021-01-04 01:45:00+00:00
296,1609725600,742.46,755.0,747.0,751.68,802.02171426,2021-01-04 02:00:00+00:00
0,1609726500,747.32,752.67,751.68,748.85,129.81704889,2021-01-04 02:15:00+00:00
1,1609727400,745.92,751.25,749.42,750.5,210.12352403,2021-01-04 02:30:00+00:00
2,1609728300,750.24,757.89,750.25,757.89,390.26511691,2021-01-04 02:45:00+00:00
3,1609729200,756.23,761.9,757.89,761.05,275.96577568,2021-01-04 03:00:00+00:00
4,1609730100,759.81,769.68,760.51,765.4,244.03446684,2021-01-04 03:15:00+00:00
5,1609731000,765.17,778.57,765.8,773.94,329.65739486,2021-01-04 03:30:00+00:00
6,1609731900,773.46,789.31,773.46,787.23,560.70214052,2021-01-04 03:45:00+00:00
7,1609732800,779.67,792.13,786.42,791.81,738.54189422,2021-01-04 04:00:00+00:00
8,1609733700,787.04,793.72,791.83,792.23,314.25784472,2021-01-04 04:15:00+00:00
9,1609734600,778.8,792.22,792.22,782.24,353.89535285,2021-01-04 04:30:00+00:00
10,1609735500,777.77,786.14,782.13,784.14,384.76416977,2021-01-04 04:45:00+00:00
11,1609736400,775.63,794.0,782.9,791.82,349.12452845,2021-01-04 05:00:00+00:00
12,1609737300,790.03,800.0,793.01,797.15,1468.19383301,2021-01-04 05:15:00+00:00
13,1609738200,793.2,801.89,799.95,798.33,1036.47154127,2021-01-04 05:30:00+00:00
14,1609739100,796.72,829.98,796.77,826.0,2130.37273793,2021-01-04 05:45:00+00:00
15,1609740000,820.0,838.0,826.01,833.14,1674.04761649,2021-01-04 06:00:00+00:00
16,1609740900,827.41,875.0,833.15,856.68,2475.28519413,2021-01-04 06:15:00+00:00
17,1609741800,850.03,894.0,857.12,878.4,2801.29771313,2021-01-04 06:30:00+00:00
18,1609742700,820.59,884.54,878.4,847.86,3824.40936201,2021-01-04 06:45:00+00:00
19,1609743600,825.24,865.74,847.93,839.88,3319.85620004,2021-01-04 07:00:00+00:00
20,1609744500,780.0,855.99,838.59,819.08,5442.87873876,2021-01-04 07:15:00+00:00
21,1609745400,790.0,830.95,820.67,790.43,3406.73070097,2021-01-04 07:30:00+00:00
22,1609746300,781.0,809.64,791.1,785.23,3406.09069939,2021-01-04 07:45:00+00:00
23,1609747200,775.21,818.78,785.19,780.68,3077.85499479,2021-01-04 08:00:00+00:00
24,1609748100,770.5,808.99,778.43,803.56,3062.06147478,2021-01-04 08:15:00+00:00
25,1609749000,761.06,814.97,803.55,770.0,3252.52692999,2021-01-04 08:30:00+00:00
26,1609749900,760.0,800.0,768.04,784.55,2978.1351947,2021-01-04 08:45:00+00:00
27,1609750800,761.0,785.0,783.54,769.66,1661.97414625,2021-01-04 09:00:00+00:00
28,1609751700,735.0,774.99,769.31,740.86,3443.6428663,2021-01-04 09:15:00+00:00
29,1609752600,700.0,741.5,739.55,730.44,6908.53347281,2021-01-04 09:30:00+00:00
30,1609753500,725.0,760.0,730.43,734.0,4472.54192269,2021-01-04 09:45:00+00:00
31,1609754400,700.0,749.99,734.64,703.02,3188.00117932,2021-01-04 10:00:00+00:00
32,1609755300,690.02,725.0,703.01,720.66,4890.23535191,2021-01-04 10:15:00+00:00
33,1609756200,710.0,745.52,723.0,744.98,2587.73555519,2021-01-04 10:30:00+00:00
34,1609757100,736.0,780.64,744.81,775.43,4125.99967949,2021-01-04 10:45:00+00:00
35,1609758000,736.0,785.0,776.53,759.69,3190.10368377,2021-01-04 11:00:00+00:00
36,1609758900,755.0,780.18,761.82,772.98,2443.33807632,2021-01-04 11:15:00+00:00
37,1609759800,760.13,775.0,772.97,770.86,1421.32257454,2021-01-04 11:30:00+00:00
38,1609760700,765.57,796.86,771.55,792.03,2015.84789421,2021-01-04 11:45:00+00:00
39,1609761600,774.79,795.0,792.37,790.77,2149.92229358,2021-01-04 12:00:00+00:00
40,1609762500,788.73,802.0,790.75,798.73,2297.98712459,2021-01-04 12:15:00+00:00
41,1609763400,796.78,824.51,798.66,820.4,3293.96617916,2021-01-04 12:30:00+00:00
42,1609764300,817.0,842.64,820.2,828.78,3120.64236677,2021-01-04 12:45:00+00:00
43,1609765200,806.06,829.27,829.1,812.69,2832.39958744,2021-01-04 13:00:00+00:00
44,1609766100,794.99,821.19,813.22,817.1,2909.33757457,2021-01-04 13:15:00+00:00
45,1609767000,806.0,818.46,817.77,809.29,1408.38672792,2021-01-04 13:30:00+00:00
46,1609767900,801.05,824.5,808.46,822.92,1248.72524378,2021-01-04 13:45:00+00:00
47,1609768800,815.53,836.0,823.2,816.03,2258.50124753,2021-01-04 14:00:00+00:00
48,1609769700,816.04,831.75,816.43,829.0,1256.40225431,2021-01-04 14:15:00+00:00
49,1609770600,823.04,836.31,828.51,832.24,1315.84223436,2021-01-04 14:30:00+00:00
50,1609771500,827.26,850.0,832.49,849.5,2241.24786443,2021-01-04 14:45:00+00:00
51,1609772400,839.15,853.48,849.08,844.15,2682.47155304,2021-01-04 15:00:00+00:00
52,1609773300,841.47,861.37,844.08,861.37,1598.25944585,2021-01-04 15:15:00+00:00
53,1609774200,847.34,860.88,860.88,856.69,1563.25413237,2021-01-04 15:30:00+00:00
54,1609775100,835.72,856.18,855.64,847.08,1865.92270706,2021-01-04 15:45:00+00:00
55,1609776000,801.03,852.66,847.47,813.04,4073.84496105,2021-01-04 16:00:00+00:00
56,1609776900,800.0,825.82,812.63,818.5,3155.72581245,2021-01-04 16:15:00+00:00
57,1609777800,802.23,818.52,818.51,815.6,1929.48879048,2021-01-04 16:30:00+00:00
58,1609778700,813.41,828.84,815.38,824.65,1562.37851341,2021-01-04 16:45:00+00:00
59,1609779600,816.24,837.92,824.55,817.6,1649.8230858,2021-01-04 17:00:00+00:00
60,1609780500,810.04,824.84,817.6,816.58,1472.81720218,2021-01-04 17:15:00+00:00
61,1609781400,811.54,821.97,816.47,812.12,1038.05528063,2021-01-04 17:30:00+00:00
62,1609782300,805.0,817.68,812.13,815.44,1724.83007885,2021-01-04 17:45:00+00:00
63,1609783200,814.77,831.14,815.96,827.72,1362.16562988,2021-01-04 18:00:00+00:00
64,1609784100,820.33,834.88,828.24,834.62,1380.46539331,2021-01-04 18:15:00+00:00
65,1609785000,827.32,837.23,834.99,833.84,1008.51025157,2021-01-04 18:30:00+00:00
66,1609785900,824.53,837.46,834.08,829.79,1138.12324107,2021-01-04 18:45:00+00:00
67,1609786800,826.32,835.5,828.82,828.83,817.82170872,2021-01-04 19:00:00+00:00
68,1609787700,827.81,837.71,828.83,837.51,693.89081545,2021-01-04 19:15:00+00:00
69,1609788600,836.67,854.75,836.82,848.32,1548.32612995,2021-01-04 19:30:00+00:00
70,1609789500,845.0,852.64,848.57,850.84,1052.15112592,2021-01-04 19:45:00+00:00
71,1609790400,839.58,856.0,850.65,847.05,1112.82464994,2021-01-04 20:00:00+00:00
72,1609791300,843.79,856.0,847.21,845.46,1086.4301677,2021-01-04 20:15:00+00:00
73,1609792200,837.4,849.13,845.79,841.54,926.08450798,2021-01-04 20:30:00+00:00
74,1609793100,830.73,846.71,841.97,833.25,836.6276514,2021-01-04 20:45:00+00:00
75,1609794000,833.0,844.8,833.25,844.8,548.63915071,2021-01-04 21:00:00+00:00
76,1609794900,815.58,845.94,844.8,821.71,1583.8145292,2021-01-04 21:15:00+00:00
77,1609795800,811.3,827.28,822.17,814.08,1682.47717808,2021-01-04 21:30:00+00:00
78,1609796700,812.0,826.58,814.09,822.07,1226.77205887,2021-01-04 21:45:00+00:00
79,1609797600,820.0,826.92,822.4,824.18,442.86388325,2021-01-04 22:00:00+00:00
80,1609798500,824.17,830.97,824.8,829.73,477.90195774,2021-01-04 22:15:00+00:00
81,1609799400,823.43,834.23,829.95,834.19,559.67424999,2021-01-04 22:30:00+00:00
82,1609800300,823.39,835.69,833.58,825.76,684.80170683,2021-01-04 22:45:00+00:00
83,1609801200,817.0,826.98,826.3,820.52,619.60420186,2021-01-04 23:00:00+00:00
84,1609802100,817.2,836.0,819.84,834.98,544.08739717,2021-01-04 23:15:00+00:00
85,1609803000,830.1,848.02,834.51,848.02,1328.84852101,2021-01-04 23:30:00+00:00
86,1609803900,843.21,852.35,847.47,849.49,1359.55370789,2021-01-04 23:45:00+00:00
87,1609804800,849.0,890.99,849.0,889.9,4155.95893948,2021-01-05 00:00:00+00:00
88,1609805700,878.62,895.26,889.91,889.81,2928.67175418,2021-01-05 00:15:00+00:00
89,1609806600,886.23,921.0,889.38,920.16,4483.39643783,2021-01-05 00:30:00+00:00
90,1609807500,883.93,923.64,920.98,891.96,3736.94312928,2021-01-05 00:45:00+00:00
91,1609808400,881.85,910.62,891.96,888.33,2008.20107052,2021-01-05 01:00:00+00:00
92,1609809300,869.99,889.6,888.03,889.6,2290.49633751,2021-01-05 01:15:00+00:00
93,1609810200,887.87,902.89,889.6,888.4,1697.80412238,2021-01-05 01:30:00+00:00
94,1609811100,880.26,909.29,887.89,907.96,1147.01601489,2021-01-05 01:45:00+00:00
95,1609812000,890.51,909.65,908.59,895.67,1126.03627685,2021-01-05 02:00:00+00:00
96,1609812900,883.92,900.26,895.76,889.85,894.62468395,2021-01-05 02:15:00+00:00
97,1609813800,871.22,889.21,889.02,877.66,808.49985603,2021-01-05 02:30:00+00:00
98,1609814700,873.88,886.14,876.81,878.56,621.27271796,2021-01-05 02:45:00+00:00
99,1609815600,871.77,884.92,879.0,882.96,559.91142365,2021-01-05 03:00:00+00:00
100,1609816500,850.0,885.0,883.4,853.18,1672.86257087,2021-01-05 03:15:00+00:00
101,1609817400,827.89,861.18,853.17,836.42,1826.30677975,2021-01-05 03:30:00+00:00
